year,date,day_night,casualty,city,accident_class,accident_subclass,road_type,longitude,latitude
2015,2015020614,1,8,7,0,0,0,126.9149725,35.18287333
2015,2015081911,1,1,1,2,7,0,126.8020562,37.6670441
2015,2015072415,1,2,0,0,0,0,128.7107523,35.39743959
2015,2015072421,0,1,4,1,3,0,127.20666899999999,36.16524838
2015,2015072615,1,1,3,1,3,0,127.5622736,34.96487863
2015,2015073002,0,1,2,2,4,0,129.2254443,35.84770909
2015,2015073012,1,1,10,2,4,2,126.6333233,37.47688018
2015,2015073110,1,2,8,0,1,2,127.4188571,38.24974113
2015,2015073001,0,1,4,1,2,0,126.5346267,36.79350332
2015,2015072822,0,1,1,0,0,2,127.23530929999998,37.30421848
2015,2015072921,0,1,3,2,4,2,126.431449,34.800591600000004
2015,2015073120,0,1,4,2,9,1,126.8835812,36.86169304
2015,2015080515,1,1,7,0,1,2,126.8558105,35.15878628
2015,2015080609,1,2,13,2,7,0,127.42712279999999,36.62539514
2015,2015080610,1,4,1,0,1,2,127.4179668,37.07305702
2015,2015080912,1,1,8,1,3,0,127.86825259999998,37.84633812
2015,2015080819,0,1,2,2,4,2,129.31272090000002,35.7719652
2015,2015080817,1,2,2,1,3,0,129.32441709999998,36.24197611
2015,2015080811,1,5,3,0,5,0,127.42221869999999,34.53018401
2015,2015080721,0,1,2,2,7,0,129.35610970000002,36.0103528
2015,2015080820,0,1,13,2,7,0,127.61630009999999,36.59912698
2015,2015071007,1,2,1,0,0,2,126.829176,37.32962758
2015,2015070817,1,1,9,2,7,2,127.38423300000001,36.33122172
2015,2015071201,0,1,7,2,7,0,126.88075890000002,35.15265855
2015,2015071023,0,1,3,2,7,0,126.38550020000001,34.78378627
2015,2015071112,1,1,4,0,1,0,127.49474409999999,36.11677836
2015,2015071110,1,1,5,0,1,2,126.7778067,35.84896171
2015,2015071620,0,1,13,1,2,0,127.57644740000002,36.67304598
2015,2015071501,0,1,8,1,8,0,127.7156647,37.85115087
2015,2015071517,1,1,0,2,7,0,128.1207928,35.16904355
2015,2015072004,0,1,2,0,4,0,128.3439065,36.12699576
2015,2015072419,0,1,12,2,4,0,128.9503119,35.14331541
2015,2015072315,1,1,13,1,2,0,128.2406521,36.96443791
2015,2015072303,0,1,10,2,6,0,126.67886899999999,37.55211589
2015,2015072213,1,1,5,0,1,2,126.9491386,35.64441737
2015,2015072211,1,1,4,0,1,0,126.5830257,36.33863241
2015,2015072223,0,1,1,2,7,2,126.9509645,37.39090906
2015,2015072021,0,1,11,2,7,0,126.9894432,37.57024484
2015,2015072606,1,1,4,2,6,2,127.00995400000001,36.15366896
2015,2015072506,1,4,11,1,2,0,126.87820159999998,37.57917541
2015,2015072512,1,2,8,0,5,0,128.9148276,37.12011611
2015,2015072505,0,1,11,2,7,0,127.08279569999999,37.56462669
2015,2015073111,1,3,15,2,7,2,126.5712652,33.24954924
2015,2015072800,0,1,8,1,3,0,129.18199009999998,37.43885754
2015,2015110801,0,1,11,2,7,2,126.9246705,37.61579814
2015,2015110808,1,2,12,1,2,0,129.0462092,35.11807444
2015,2015110705,0,1,6,2,4,0,128.6020656,35.84459946
2015,2015110917,1,3,13,0,0,0,127.95401389999999,36.85133642
2015,2015110717,1,1,11,2,7,2,126.8309006,37.53941097
2015,2015102107,1,5,0,2,4,0,128.1145893,34.94524176
2015,2015102018,0,1,0,2,4,0,128.58864540000002,35.23652263
2015,2015102015,1,1,1,0,1,2,127.1434189,37.06312047
2015,2015102103,0,1,1,1,3,0,126.81272479999998,37.76418762
2015,2015102118,0,1,2,2,7,0,128.0977233,36.56468124
2015,2015101120,0,1,1,2,7,0,127.1409182,37.82322979
2015,2015092111,1,1,11,1,3,0,126.96659050000001,37.48773317
2015,2015092421,0,2,0,0,0,0,128.62057620000002,35.26169376
2015,2015092306,1,2,4,2,7,0,126.4384783,36.93328752
2015,2015092100,0,1,1,0,1,2,127.1556976,37.5146833
2015,2015092108,1,1,4,1,8,2,126.5554223,36.16687635
2015,2015102704,0,1,11,2,7,2,126.90286440000001,37.484525899999994
2015,2015102519,0,1,4,2,6,0,126.8505452,36.60744774
2015,2015102322,0,1,10,2,7,2,126.7279299,37.53061647
2015,2015102400,0,1,1,2,7,0,126.98871670000001,37.45771651
2015,2015102406,1,1,8,2,7,2,127.72814380000001,37.8800774
2015,2015102618,0,3,4,0,5,0,126.5551621,36.73948246
2015,2015102818,0,1,7,2,7,1,126.9298722,35.12996918
2015,2015110318,0,1,2,0,0,0,128.7643812,36.31468254
2015,2015110221,0,1,4,1,2,0,126.2698374,36.78909417
2015,2015110313,1,1,11,2,7,2,127.15416940000001,37.54912872
2015,2015110313,1,1,13,1,4,0,128.2306929,37.11572487
2015,2015110306,1,1,0,2,6,1,128.0902667,35.45540791
2015,2015110800,0,1,2,2,7,0,128.74744040000002,36.56151933
2015,2015110619,0,1,15,2,7,0,126.2722449,33.4075773
2015,2015111020,0,1,3,0,0,0,127.4883375,34.94024918
2015,2015110806,1,1,7,2,7,0,126.90674399999999,35.17258998
2015,2015101809,1,1,2,2,6,0,129.4624085,35.70578244
2015,2015101819,0,2,3,0,0,0,126.97983719999999,35.22438604
2015,2015102001,0,1,14,0,0,0,129.12131609999997,35.55953995
2015,2015102018,0,1,2,2,4,0,128.1792337,36.26459984
2015,2015102013,1,1,5,0,1,0,127.14818909999998,35.82463247
2015,2015101617,1,1,3,0,4,0,126.4841507,35.24888615
2015,2015091911,1,3,4,0,0,0,126.79247659999999,36.44340566
2015,2015092319,0,1,1,0,1,2,127.46936880000001,37.2638664
2015,2015092210,1,2,1,0,1,2,127.5552994,37.52939567
2015,2015092201,0,1,4,1,2,0,127.2359277,36.29923369
2015,2015122618,0,1,1,2,7,0,127.20099840000002,37.63258635
2015,2015122619,0,5,11,0,4,0,127.06024840000002,37.54392194
2015,2015122618,0,1,12,2,7,0,129.03969009999997,35.11510097
2015,2015122708,1,1,12,0,1,0,129.0878826,35.19081791
2015,2015121020,0,1,12,2,7,0,128.9773685,35.14205081
2015,2015121107,1,1,1,2,4,2,127.24730859999998,37.42080284
2015,2015121511,1,1,10,2,4,0,126.62102620000002,37.44916312
2015,2015121500,0,1,3,1,2,0,126.48870600000001,34.74170206
2015,2015121010,1,1,1,2,7,2,127.06783659999999,38.02693842
2015,2015121007,1,1,4,2,7,2,126.84839109999999,36.72909024
2015,2015121208,1,1,11,0,1,0,127.1548097,37.555124600000006
2015,2015121706,1,1,11,2,7,2,126.9895885,37.49246775
2015,2015120917,1,1,1,2,7,2,127.351174,37.34434358
2015,2015111817,1,1,5,2,7,2,127.59754509999999,35.46964244
2015,2015112306,1,1,3,1,3,0,126.65096809999999,35.01542541
2015,2015112315,1,1,6,2,7,2,128.6448481,35.81814428
2015,2015120114,1,1,4,1,2,0,126.6996172,36.02121742
2015,2015120101,0,1,11,2,7,0,126.9102169,37.50375538
2015,2015112603,0,1,15,1,3,0,126.7597922,33.41926418
2015,2015120116,1,1,1,0,5,2,126.97882609999999,37.27604582
2015,2015112618,0,1,8,0,0,0,127.99291609999999,38.1203865
2015,2015112702,0,2,11,1,3,0,127.08252659999998,37.55603586
2015,2015111607,1,1,14,1,3,0,129.3310358,35.6258714
2015,2015122221,0,1,11,1,4,0,126.96148190000001,37.57230816
2015,2015121722,0,1,14,1,2,0,129.41249109999998,35.53268008
2015,2015121801,0,5,11,2,7,2,126.92961890000001,37.484000099999996
2015,2015121922,0,1,1,2,7,2,127.45513159999999,37.27105505
2015,2015122323,0,1,2,1,3,0,128.3608146,35.86511556
2015,2015121810,1,3,1,0,5,0,127.0193633,37.89297202
2015,2015121823,0,1,6,2,7,0,128.5998689,35.86674396
2015,2015123017,1,1,5,2,7,0,126.95476869999999,35.85571034
2015,2015123018,0,1,2,2,7,0,128.5375473,36.06538768
2015,2015123002,0,1,11,1,2,0,127.1252547,37.60135485
2015,2015121218,0,1,2,2,4,0,128.746612,36.16386002
2015,2015121218,0,1,1,2,9,0,127.35178549999999,37.03210373
2015,2015121217,1,1,2,2,7,0,128.1676626,36.61831818
2015,2015121615,1,2,3,0,5,0,127.01609750000001,35.02807089
2015,2015121513,1,1,11,2,7,2,126.8919678,37.53245831
2015,2015121504,0,1,11,0,4,0,126.98361829999999,37.47071002
2015,2015121306,1,1,15,2,7,2,126.25256540000001,33.22588133
2015,2015121218,0,1,11,0,4,0,126.9478462,37.59378998
2015,2015111917,1,1,3,2,9,0,126.9400842,34.72318772
2015,2015062020,0,1,1,1,3,0,126.86111580000001,37.35146442
2015,2015120921,0,2,13,0,0,0,127.4254939,36.69086067
2015,2015100406,1,2,7,0,5,0,126.8557517,35.19268082
2015,2015090713,1,4,1,0,4,0,127.1364307,37.04960125
2015,2015081515,1,7,4,0,0,1,127.11479609999999,36.67123955
2015,2015092612,1,3,0,1,8,0,128.49622720000002,35.52805304
2015,2015092607,1,1,0,0,4,0,128.2276635,35.19400269
2015,2015112617,1,3,4,0,4,0,126.8649563,36.59813191
2015,2015010907,1,1,12,0,1,0,129.07738510000001,35.18752003
2015,2015010517,1,1,14,2,7,2,129.21646529999998,35.63871055
2015,2015010619,0,1,1,2,7,0,126.7604493,37.30274457
2015,2015010616,1,1,3,1,2,1,127.0160702,35.25340867
2015,2015010509,1,2,4,0,5,2,126.4841176,36.50942181
2015,2015010605,0,1,11,2,4,2,126.97782009999999,37.54820111
2015,2015010615,1,1,13,0,4,0,127.5388828,37.03611118
2015,2015010608,1,1,4,0,4,0,126.60455859999999,36.30703541
2015,2015010519,0,1,1,2,7,0,126.8398384,37.62070796
2015,2015010623,0,3,9,0,5,0,127.40174579999999,36.34223623
2015,2015011122,0,5,8,0,5,0,129.0369785,37.09582739
2015,2015011206,1,5,10,2,7,2,126.7075406,37.44980196
2015,2015010918,0,1,1,0,0,2,126.90123500000001,37.71500798
2015,2015011518,0,1,1,0,5,0,127.60503290000001,37.49889581
2015,2015011701,0,1,0,2,7,0,129.1445394,35.36518414
2015,2015011720,0,1,2,1,3,0,128.0334968,36.66836879
2015,2015011708,1,1,2,2,4,0,128.70301640000002,36.6863479
2015,2015011514,1,1,4,1,3,0,126.33902340000002,36.75919532
2015,2015011414,1,1,0,0,0,2,128.7669258,35.27860694
2015,2015011506,1,2,16,1,2,0,127.37218390000001,36.53128569
2015,2015012006,1,1,11,2,7,0,126.90526740000001,37.45819131
2015,2015012006,1,1,7,2,9,0,126.8153086,35.13360508
2015,2015012605,0,1,0,2,9,0,128.486673,35.23760431
2015,2015012404,0,1,1,1,3,0,127.19062360000001,37.41996502
2015,2015012208,1,2,8,0,1,2,129.1404868,37.48031387
2015,2015012200,0,1,1,0,0,2,126.8350114,37.28225694
2015,2015012907,1,1,2,1,8,4,129.4544544,35.98965269
2015,2015012918,0,1,0,0,0,0,127.8072405,34.99779831
2015,2015012920,0,2,11,0,4,2,127.10791189999999,37.54922754
2015,2015012816,1,1,11,2,7,0,127.05687490000001,37.61654891
2015,2015013008,1,1,7,0,1,2,126.89872609999999,35.19216242
2015,2015012720,0,1,0,2,9,0,128.25285259999998,35.18944847
2015,2015012720,0,1,0,0,0,0,128.1930743,35.60711291
2015,2015020303,0,5,2,0,4,0,128.3476958,36.14454009
2015,2015080209,1,1,8,1,2,0,128.0670955,37.65653325
2015,2015080218,0,1,16,0,1,2,127.2951098,36.52969971
2015,2015080309,1,1,10,2,7,2,124.65964720000001,37.92392947
2015,2015080319,0,1,4,0,5,0,126.58941100000001,36.98546171
2015,2015080100,0,1,1,0,0,0,127.28908329999999,37.856333
2015,2015080604,0,1,0,2,7,2,128.7617773,35.4686402
2015,2015080403,0,5,4,0,5,2,126.3004291,36.74335301
2015,2015081119,0,1,0,2,7,0,128.711758,35.32918568
2015,2015080921,0,1,1,2,7,0,126.77341159999999,37.68367175
2015,2015081014,1,2,1,0,5,0,126.5722915,37.28566328
2015,2015080818,0,1,1,2,4,2,126.93355009999999,37.41869727
2015,2015081008,1,1,10,0,1,0,126.6407922,37.48240588
2015,2015080919,0,1,1,0,0,0,127.0598524,37.9444682
2015,2015081008,1,1,0,1,2,0,127.77177379999999,35.5688023
2015,2015080901,0,1,4,1,3,0,126.6319577,36.58557448
2015,2015071411,1,2,4,1,3,0,126.9914223,36.784155
2015,2015071312,1,1,1,1,2,0,127.15886,37.51352070000001
2015,2015071015,1,1,10,2,7,0,126.6347013,37.47801696
2015,2015071605,0,1,3,2,7,0,126.42423400000001,34.80564979
2015,2015071609,1,1,4,0,4,0,126.7369389,36.74590718
2015,2015072015,1,2,15,0,1,2,126.3922765,33.31348261
2015,2015072017,1,1,1,2,4,0,127.1117885,37.368930799999994
2015,2015072306,1,1,1,0,1,0,126.77881229999998,37.49444266
2015,2015072201,0,3,1,2,7,2,126.7485858,37.3394639
2015,2015072705,0,1,13,1,2,2,127.4348332,36.62017992
2015,2015072721,0,1,10,2,7,2,126.62199009999999,37.52622592
2015,2015072420,0,1,7,0,4,0,126.8427909,35.17622735
2015,2015072816,1,1,3,0,4,2,126.9241433,35.29482643
2015,2015072911,1,2,15,0,1,2,126.50390300000001,33.50420887
2015,2015080714,1,1,9,2,4,0,127.42874259999999,36.45211273
2015,2015080612,1,3,11,2,4,1,126.8853558,37.45956766
2015,2015080612,1,3,1,2,4,0,126.8853568,37.45944147
2015,2015080504,0,1,1,0,0,0,127.6086142,37.41730032
2015,2015080611,1,1,8,1,2,0,128.0003399,37.91717985
2015,2015080518,0,1,1,0,0,2,126.8818893,37.63036369
2015,2015080915,1,1,2,0,1,0,128.6192025,36.82099174
2015,2015080811,1,1,9,0,1,2,127.43721780000001,36.35425063
2015,2015081416,1,1,12,2,9,0,129.08581429999998,35.18385762
2015,2015070800,0,1,4,1,3,0,127.10735679999999,36.78728957
2015,2015071321,0,1,2,2,4,0,129.0306696,35.75807258
2015,2015071017,1,1,1,0,0,0,127.0764078,38.12131483
2015,2015071111,1,2,2,2,4,0,129.45493390000001,36.75169973
2015,2015071711,1,2,4,0,0,0,127.0263955,36.92673849
2015,2015071515,1,1,5,0,1,2,126.83111509999998,35.94140385
2015,2015092211,1,2,12,0,1,2,128.92524479999997,35.09880183
2015,2015102401,0,1,3,2,9,0,127.584658,34.87404926
2015,2015102318,0,1,9,0,1,2,127.3951097,36.346386700000004
2015,2015102418,0,1,0,0,4,0,128.6554593,35.24014994
2015,2015102617,1,1,3,2,4,2,126.7767857,35.44106063
2015,2015102913,1,1,4,1,8,0,126.7697008,36.51980585
2015,2015110406,1,1,1,1,3,0,127.17225659999998,37.46194649
2015,2015110311,1,1,4,0,5,0,126.9480433,36.17918412
2015,2015110408,1,1,2,0,1,2,129.11508590000003,36.66365946
2015,2015110604,0,2,9,1,3,2,127.40189860000001,36.34482378
2015,2015110817,1,1,4,2,7,0,126.668691,36.60105327
2015,2015110517,1,1,1,0,1,2,126.6982388,37.33711434
2015,2015110911,1,1,11,0,1,2,126.9543693,37.54898741
2015,2015110806,1,1,1,2,7,0,126.76726409999998,37.52435036
2015,2015110820,0,1,2,2,6,0,128.02574170000003,36.14525927
2015,2015101913,1,4,8,0,1,0,128.1854936,38.07683618
2015,2015101819,0,1,7,2,7,0,126.7883108,35.14955389
2015,2015101916,1,1,3,2,7,0,126.7197135,34.56265126
2015,2015102214,1,1,5,1,3,0,126.9440946,36.01529709
2015,2015102314,1,1,0,2,7,2,128.3967203,35.01542507
2015,2015102305,0,1,13,0,4,2,127.94238700000001,37.07357649
2015,2015102214,1,1,11,2,7,0,126.90845049999999,37.496190500000004
2015,2015101902,0,5,1,0,4,2,127.088141,37.00350103
2015,2015101121,0,1,1,1,3,0,127.24405220000001,37.22824969
2015,2015101517,1,1,4,2,7,0,127.18542930000001,36.91070645
2015,2015101219,0,4,3,0,1,0,126.9435618,35.25524301
2015,2015092318,0,2,8,0,0,0,127.8278845,37.33611371
2015,2015092401,0,1,11,2,6,0,126.9846983,37.57026929
2015,2015092121,0,1,6,2,6,0,128.5940807,35.85660013
2015,2015092322,0,4,14,0,1,2,129.34136850000002,35.51682984
2015,2015102502,0,1,1,2,7,0,127.17284340000002,37.45703566
2015,2015102611,1,1,9,0,1,2,127.3234503,36.36681233
2015,2015110516,1,1,11,2,4,0,126.82286909999999,37.535083799999995
2015,2015110500,0,1,1,2,7,0,127.2343708,37.64668208
2015,2015110513,1,1,13,2,9,0,127.7179844,36.23889557
2015,2015110607,1,1,11,2,4,2,127.170324,37.56204626
2015,2015110518,0,1,5,2,9,0,126.80254040000001,35.94939151
2015,2015110618,0,1,14,1,3,0,129.4308351,35.60821219
2015,2015110612,1,1,12,0,1,2,128.9571888,35.08076811
2015,2015110717,1,10,2,0,0,0,129.4063195,36.50830292
2015,2015110810,1,4,0,1,8,0,128.89121709999998,35.59633236
2015,2015110809,1,1,12,0,0,0,129.12168390000002,35.21107045
2015,2015101901,0,1,2,1,2,0,128.15122069999998,36.41405732
2015,2015101914,1,1,9,2,4,2,127.4082614,36.33571423
2015,2015112110,1,1,5,0,5,2,126.88542949999999,35.80953817
2015,2015111904,0,1,11,2,10,0,126.9987457,37.47977976
2015,2015120117,1,1,2,2,4,0,128.5732537,36.57450107
2015,2015112923,0,1,0,0,5,0,128.6742743,35.30336315
2015,2015113016,1,1,2,0,4,0,128.31416299999998,36.21889731
2015,2015113019,0,2,5,0,4,2,127.1003592,35.85630083
2015,2015120117,1,2,14,2,7,0,129.3084548,35.53701709
2015,2015120118,0,1,5,2,7,2,127.146179,35.80359185
2015,2015120906,1,1,10,2,7,0,126.67863020000001,37.45865591
2015,2015120523,0,1,4,2,7,0,126.5036808,36.78224157
2015,2015111619,0,2,8,1,2,0,127.8357903,37.72319779
2015,2015111301,0,1,12,0,1,2,129.1092753,35.19517868
2015,2015111617,1,1,10,2,7,2,126.716573,37.52677407
2015,2015122206,1,3,2,0,5,0,128.5852946,35.98529573
2015,2015122118,0,1,2,2,4,0,128.4707682,36.04915135
2015,2015122001,0,1,11,2,6,0,126.99243909999998,37.56096486
2015,2015122705,0,1,0,0,5,0,128.7981893,35.11735139
2015,2015122709,1,1,1,2,7,2,126.9146554,37.4069866
2015,2015122918,0,1,3,2,7,0,126.4513117,34.76346009
2015,2015122916,1,1,12,0,1,2,129.02804609999998,35.10324779999999
2015,2015122518,0,1,3,2,7,0,126.8550916,35.03265121
2015,2015123000,0,1,0,2,9,2,128.577871,35.2336977
2015,2015121200,0,1,15,2,4,0,126.2646864,33.41129023
2015,2015121007,1,3,1,0,5,0,126.9388186,37.0747686
2015,2015121018,0,1,4,2,7,2,127.1036615,36.14638852
2015,2015121612,1,1,5,0,1,2,126.9902903,35.60868627
2015,2015121022,0,3,6,2,7,0,128.60637549999998,35.88382286
2015,2015121315,1,1,1,0,5,2,126.6307068,37.61953285
2015,2015112010,1,1,2,0,4,0,129.2244267,35.868767999999996
2015,2015111923,0,2,1,1,2,2,127.1479529,37.58646597
2015,2015111915,1,1,9,2,7,0,127.3469142,36.38435255
2015,2015120208,1,3,3,0,5,0,126.57977720000001,34.40746346
2015,2015112421,0,1,1,2,7,0,127.11219009999998,37.20943056
2015,2015112502,0,1,11,2,7,2,126.92957790000001,37.61076005
2015,2015112810,1,1,3,0,5,0,127.3005024,34.65761483
2015,2015112706,1,1,2,0,4,0,129.2456957,35.95266762
2015,2015120119,0,2,13,0,5,0,127.42812350000001,36.58350291
2015,2015112422,0,1,15,0,4,0,126.41485690000002,33.48299854
2015,2015112800,0,2,2,1,2,0,128.7721197,35.81382637
2015,2015120704,0,1,0,1,2,2,128.82414920000002,35.182196000000005
2015,2015120606,1,1,1,2,9,0,127.00835520000001,37.05541716
2015,2015111616,1,3,2,0,5,0,129.27549380000002,36.4463505
2015,2015020313,1,2,10,1,2,0,126.29234040000001,37.78924094
2015,2015020905,0,2,2,0,0,0,128.0152156,36.17353915
2015,2015013106,1,3,2,0,4,0,128.39694129999998,36.06814333
2015,2015021507,1,1,13,1,3,0,127.41657040000001,36.46315213
2015,2015020812,1,3,1,0,0,0,127.10309140000001,37.37553609
2015,2015051721,0,1,2,1,3,0,128.037859,36.74679561
2015,2015050423,0,1,0,0,1,0,127.96906090000002,35.27890401
2015,2015041711,1,1,0,2,4,0,128.150396,35.17017766
2015,2015051521,0,4,4,0,4,0,127.553785,36.05737024
2015,2015071011,1,5,2,0,0,0,128.4344755,35.97574662
2015,2015122818,0,1,8,2,7,0,127.9038791,37.36573341
2015,2015111119,0,1,0,1,3,0,128.91828610000002,35.22445294
2015,2015063020,0,7,0,1,8,0,128.3375203,35.29150324
2015,2015010206,1,1,12,2,7,0,129.0656593,35.09256151
2015,2015010318,0,1,5,2,10,0,126.81374109999999,35.65194486
2015,2015010506,1,1,5,2,10,0,127.13915379999999,35.83228744
2015,2015010421,0,1,3,2,4,2,126.40004640000002,34.81428838
2015,2015010418,0,1,10,2,7,0,126.6759199,37.52475689999999
2015,2015010403,0,1,10,2,6,0,126.72208119999999,37.5434402
2015,2015010311,1,1,3,1,4,0,127.6643903,35.05963748
2015,2015010708,1,1,3,2,4,0,126.3736842,34.80800573
2015,2015010706,1,1,4,2,7,0,127.1231202,36.82052357
2015,2015010623,0,3,1,0,1,0,127.04573219999999,37.29572844
2015,2015010612,1,5,11,0,0,0,126.99496119999999,37.60999981
2015,2015010523,0,1,1,0,1,2,126.73776129999999,37.36385778
2015,2015010706,1,1,6,2,7,0,128.3988588,35.75982905
2015,2015011406,1,1,12,2,7,2,128.9767917,35.16965641
2015,2015011618,0,1,2,2,9,0,128.9537587,36.27719185
2015,2015011609,1,1,0,0,1,2,128.5697526,35.20292399
2015,2015011706,1,1,1,2,7,2,126.9691506,37.27407385
2015,2015011622,0,1,11,2,4,2,126.89918279999999,37.52729175
2015,2015011701,0,1,2,2,6,0,128.1174032,36.71746334
2015,2015011521,0,2,7,2,7,0,126.88146200000001,35.17522813
2015,2015011514,1,1,4,1,8,2,126.41458870000001,36.42956067
2015,2015012000,0,1,1,1,3,0,126.7394256,37.65002746
2015,2015011910,1,1,2,1,8,0,128.7845699,35.72222199
2015,2015011719,0,2,0,0,5,0,127.7849784,35.62658569
2015,2015012918,0,1,15,2,4,0,126.52673130000001,33.51648677
2015,2015012701,0,1,5,1,3,2,127.16931899999999,35.83635936
2015,2015020300,0,1,4,1,8,0,126.7869324,36.89325285
2015,2015013018,0,1,9,2,7,0,127.42852009999999,36.33452
2015,2015013108,1,1,12,2,4,0,128.97520649999998,35.04847737
2015,2015011103,0,5,1,0,0,0,127.07075139999999,37.42959577
2015,2015071322,0,3,11,0,0,0,127.1076996,37.54438656
2015,2015071920,0,1,2,2,7,0,128.7360772,36.56018637
2015,2015071717,1,1,1,2,4,0,127.5467902,37.09545867
2015,2015071717,1,4,13,1,3,0,127.7101653,36.67492244
2015,2015071807,1,1,13,1,3,0,127.35504920000001,36.58443712
2015,2015072414,1,2,8,0,4,0,128.9556744,37.20289624
2015,2015072307,1,1,2,1,3,0,128.7374145,36.548048
2015,2015072500,0,1,0,0,1,2,128.67861470000003,35.2256536
2015,2015072315,1,1,2,1,2,0,128.25353370000002,36.08016759
2015,2015072605,0,1,10,2,4,0,126.72128329999998,37.50477641
2015,2015072517,1,1,16,0,4,2,127.3038884,36.48156447
2015,2015072523,0,2,11,0,1,2,126.9217438,37.56352408
2015,2015072418,0,1,13,1,8,0,127.8093692,36.92919085
2015,2015073021,0,4,3,0,5,2,126.5110797,34.96278895
2015,2015073100,0,2,4,2,9,0,126.4374893,36.85157436
2015,2015072807,1,1,1,2,7,0,126.7819818,37.80975455
2015,2015080317,1,1,1,0,4,0,126.80581880000001,37.73414247
2015,2015080115,1,1,1,1,3,0,127.25306090000002,38.02243514
2015,2015080204,0,1,3,2,4,0,126.4302861,34.80852552
2015,2015080617,1,1,1,0,4,0,126.78061969999999,37.30205766
2015,2015080419,0,1,2,2,4,0,129.35171770000002,36.01042071
2015,2015080517,1,1,2,1,3,0,129.0007257,35.79439395
2015,2015080515,1,3,4,0,0,2,127.08462549999999,36.1959189
2015,2015081019,0,1,1,2,7,2,126.866951,37.47124223
2015,2015081409,1,1,1,0,1,2,127.54520990000002,37.27620192
2015,2015081220,0,2,6,0,0,0,128.4417656,35.90030973
2015,2015081302,0,1,5,1,8,0,127.31046529999999,35.56799487
2015,2015070700,0,1,11,0,1,0,127.0043996,37.58772257
2015,2015070801,0,1,1,1,3,2,126.9615477,37.23771337
2015,2015071711,1,1,3,2,4,2,126.7373743,34.97704494
2015,2015071514,1,1,5,0,5,2,126.5921459,35.34512234
2015,2015071820,0,1,3,0,1,2,126.40399209999998,34.806127399999994
2015,2015071819,0,1,9,1,2,0,127.3096071,36.37071276
2015,2015072311,1,1,5,0,5,0,127.125152,35.89962179
2015,2015072400,0,1,4,2,6,0,126.4223883,36.95476737
2015,2015072318,0,1,3,1,3,0,126.2971212,35.08410775
2015,2015072123,0,1,12,0,1,2,129.1679901,35.16659705
2015,2015072211,1,1,1,0,0,2,127.20360890000002,37.56023266
2015,2015072621,0,1,8,2,6,2,128.16984399999998,38.0648675
2015,2015072606,1,1,2,0,5,0,128.16158959999999,36.14705613
2015,2015072506,1,1,5,1,2,0,126.49992579999999,35.44779451
2015,2015073004,0,1,3,0,0,0,127.36917220000001,34.67687996
2015,2015073020,0,1,1,2,4,0,126.8604321,37.80105836
2015,2015101923,0,1,1,2,7,0,127.1415919,37.43787202
2015,2015102117,1,2,8,0,5,0,127.99311180000001,38.12065606
2015,2015102302,0,1,1,2,9,2,127.1969377,37.51883441
2015,2015102304,0,2,2,1,2,0,129.1872423,35.81213238
2015,2015102220,0,1,10,0,1,0,126.71299040000001,37.39900191
2015,2015102310,1,1,11,2,4,1,126.9780186,37.56032512
2015,2015102220,0,1,13,2,7,2,127.4470477,36.61725609
2015,2015102220,0,1,11,0,4,0,127.0501246,37.58406597
2015,2015102220,0,1,8,2,9,0,128.2604508,37.26154531
2015,2015102200,0,1,0,2,4,0,128.4713493,35.11545226
2015,2015101823,0,1,1,2,9,2,127.40103710000001,37.51145707
2015,2015112410,1,1,5,0,0,0,126.83964089999999,35.85603434
2015,2015112406,1,1,2,2,7,0,128.119178,36.14788696
2015,2015101523,0,1,9,0,0,0,127.42335359999998,36.39896781
2015,2015091917,1,3,3,1,8,0,126.31445790000001,34.61171599
2015,2015092319,0,2,0,0,0,2,128.6477889,35.24019588
2015,2015092021,0,1,15,2,7,0,126.6005645,33.52107468
2015,2015092105,0,1,12,0,1,2,129.1258685,35.15644986
2015,2015092101,0,1,1,1,3,2,126.78113540000001,37.6988973
2015,2015091906,1,2,12,0,0,0,129.0246794,35.15101275
2015,2015092102,0,3,11,0,1,2,127.1101502,37.50201284
2015,2015092105,0,1,5,2,4,2,126.84002179999999,35.5712513
2015,2015102409,1,1,1,0,1,0,126.74401809999999,37.72474019
2015,2015102420,0,1,6,0,1,0,128.511987,35.83596143
2015,2015102615,1,1,2,2,4,0,128.6885962,36.6132868
2015,2015102702,0,1,4,2,4,0,127.13638970000001,36.82185398
2015,2015102404,0,3,7,0,5,0,126.89985520000002,35.13432377
2015,2015102418,0,1,2,0,0,0,128.7462838,36.16419699
2015,2015103011,1,1,11,2,9,2,126.9198648,37.58972591
2015,2015103006,1,1,3,2,4,0,126.2498338,34.58570523
2015,2015110101,0,2,1,1,3,2,126.920429,37.12596166
2015,2015110504,0,1,1,2,4,0,126.9202528,37.396170700000006
2015,2015110419,0,1,2,2,7,0,129.0695265,36.39841447
2015,2015110914,1,1,0,0,1,2,128.6143023,35.26192302
2015,2015110618,0,1,4,0,4,0,126.933696,36.77624978
2015,2015110618,0,1,13,2,7,2,127.3765718,36.88273498
2015,2015111000,0,1,4,2,4,2,126.6347341,36.68522497
2015,2015111018,0,3,2,0,0,0,128.9841797,35.76090013
2015,2015110723,0,1,8,2,6,0,127.7816877,37.92981247
