"발생년","발생년월일시","발생분","주야","요일","사망자수","사상자수","중상자수","경상자수","부상신고자수","발생지시도","발생지시군구","사고유형_대분류","사고유형_중분류","사고유형","법규위반_대분류","법규위반","도로형태_대분류","도로형태","당사자종별_1당_대분류","당사자종별_1당","당사자종별_2당_대분류","당사자종별_2당","발생위치X_UTMK","발생위치Y_UTMK","경도","위도"
"2012","2012072402","20","야간","화",1,1,0,0,0,"경기","동두천시","차량단독","전도전복","전도전복","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","이륜차","소형","00","00","963056  ","1988351 ",127.07981626,37.89425786
"2012","2012072915","40","주간","일",1,2,1,0,0,"경남","창녕군","차대차","측면직각충돌","측면직각충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","농기계","농기계","원동기장치자전거","원동기장치자전거","1080839 ","1732152 ",128.39224402,35.58211716
"2012","2012073015","12","주간","월",1,1,0,0,0,"경남","진주시","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","보행자","보행자","1055467 ","1687310 ",128.10917633,35.17955324
"2012","2012080222","30","야간","목",1,1,0,0,0,"경북","포항시","차량단독","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","교량위","승용차","중형","00","00","1169098 ","1771796 ",129.37440401,35.92822572
"2012","2012073112","00","주간","화",1,1,0,0,0,"충북","제천시","차대사람","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","대형","보행자","보행자","1064141 ","1903523 ",128.22208811,37.12819894
"2012","2012061108","55","주간","월",1,1,0,0,0,"경북","영덕군","차대차","측면직각충돌","측면직각충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","이륜차","중형","1170691 ","1841264 ",129.40720455,36.55389796
"2012","2012061204","10","야간","화",1,1,0,0,0,"서울","강서구","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","중형","보행자","보행자","940123  ","1949635 ",126.82218756,37.54410234
"2012","2012061902","50","야간","화",1,4,3,0,0,"경기","용인시","차대차","추돌","주정차중 추돌","운전자법규위반","안전운전 의무 불이행","교차로","교차로부근","승용차","중형","화물차","소형","974139  ","1915442 ",127.2084399,37.23747888
"2012","2012062005","13","야간","수",1,2,0,1,0,"강원","횡성군","차대차","정면충돌","정면충돌","운전자법규위반","중앙선 침범","단일로","기타단일로","화물차","소형","화물차","대형","1036360 ","1953141 ",127.91178032,37.57693113
"2012","2012061917","30","주간","화",1,1,0,0,0,"경기","고양시","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","횡단보도상","승합차","대형","보행자","보행자","934813  ","1963679 ",126.76083076,37.67031711
"2012","2012061918","35","야간","화",1,1,0,0,0,"전남","나주시","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","교차로","교차로내","승용차","중형","보행자","보행자","928454  ","1671206 ",126.71563865,35.03333576
"2012","2012061921","45","야간","화",1,1,0,0,0,"경기","광주시","차대차","측면직각충돌","측면직각충돌","운전자법규위반","신호위반","교차로","교차로내","이륜차","중형","승용차","중형","978434  ","1935589 ",127.25627593,37.41919018
"2012","2012061814","05","주간","월",1,1,0,0,0,"대전","중구","차대사람","횡단중","횡단중","운전자법규위반","중앙선 침범","단일로","기타단일로","승용차","중형","보행자","보행자","990736  ","1814138 ",127.39678786,36.32456179
"2012","2012061808","25","주간","월",1,1,0,0,0,"경기","부천시","차대차","기타","기타","운전자법규위반","신호위반","교차로","교차로내","승합차","대형","자전거","자전거","934695  ","1946997 ",126.7609813,37.51995772
"2012","2012061705","30","야간","일",1,1,0,0,0,"서울","강서구","차량단독","전도전복","전도전복","운전자법규위반","안전운전 의무 불이행","기타/불명","기타/불명","승용차","대형","00","00","942391  ","1952710 ",126.84761836,37.57196187
"2014","2014061003","10","야간","화",1,1,0,0,0,"서울","성북구","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","원동기장치자전거","원동기장치자전거","00","00","955875  ","1956688 ",127.00006932,37.60856138
"2014","2014012621","48","야간","일",1,1,0,0,0,"경기","수원시","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","보행자","보행자","955964  ","1919958 ",127.00327106,37.27750301
"2014","2014061504","15","야간","일",1,1,0,0,0,"대구","수성구","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","보행자","보행자","1101732 ","1763830 ",128.62682526,35.86575484
"2012","2012090920","35","야간","일",1,1,0,0,0,"울산","남구","차대사람","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","대형","보행자","보행자","1164027 ","1725017 ",129.30866418,35.50752527
"2012","2012090720","45","야간","금",1,1,0,0,0,"울산","북구","차대차","측면직각충돌","측면직각충돌","운전자법규위반","신호위반","교차로","교차로내","승용차","소형","이륜차","소형","1168289 ","1734639 ",129.35763766,35.5935239
"2012","2012090621","25","야간","목",1,1,0,0,0,"경북","군위군","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","00","00","1112859 ","1791575 ",128.75399961,36.11462368
"2012","2012091300","07","야간","목",1,1,0,0,0,"경기","남양주시","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","교차로","교차로부근","이륜차","소형","00","00","971106  ","1957090 ",127.17261548,37.6127896
"2012","2012091317","50","주간","목",1,1,0,0,0,"경북","상주시","차대차","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","중형","원동기장치자전거","원동기장치자전거","1063581 ","1824554 ",128.20919686,36.41640455
"2012","2012091305","08","야간","목",1,1,0,0,0,"광주","광산구","차대차","측면직각충돌","측면직각충돌","운전자법규위반","부당한 회전","단일로","횡단보도상","자전거","자전거","특수차","소형","937853  ","1686737 ",126.81750694,35.17399559
"2012","2012091209","00","주간","수",1,1,0,0,0,"경기","남양주시","차대사람","보도통행중","보도통행중","운전자법규위반","신호위반","교차로","교차로부근","화물차","중형","보행자","보행자","969214  ","1961216 ",127.15100459,37.64991705
"2012","2012091814","10","주간","화",1,1,0,0,0,"경남","창녕군","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","대형","농기계","농기계","1088317 ","1730925 ",128.47463668,35.57041623
"2012","2012091823","45","야간","화",1,1,0,0,0,"제주","서귀포시","차량단독","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승합차","소형","00","00","913349  ","1473027 ",126.5698527,33.24507401
"2012","2012091613","25","주간","일",1,6,3,1,1,"전남","화순군","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승합차","중형","00","00","954087  ","1656310 ",126.99746272,34.9005075
"2012","2012091605","50","야간","일",1,1,0,0,0,"경북","칠곡군","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","이륜차","소형","1094781 ","1779183 ",128.551677,36.00485221
"2012","2012091505","35","야간","토",1,1,0,0,0,"전남","순천시","차대사람","보도통행중","보도통행중","운전자법규위반","보행자 보호의무 위반","단일로","횡단보도상","화물차","소형","보행자","보행자","1001904 ","1660912 ",127.52362156,34.94301582
"2012","2012092616","40","주간","수",1,1,0,0,0,"경북","영천시","차대차","추돌","진행중 추돌","운전자법규위반","앞지르기 금지위반","단일로","기타단일로","화물차","대형","원동기장치자전거","원동기장치자전거","1125201 ","1769141 ",128.88755059,35.91090631
"2012","2012092214","13","주간","토",1,1,0,0,0,"경남","양산시","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","이륜차","소형","00","00","1143988 ","1721825 ",129.08417086,35.48673758
"2012","2012080715","55","주간","화",1,1,0,0,0,"경기","김포시","차량단독","전도전복","전도전복","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","농기계","농기계","00","00","936076  ","1954386 ",126.77596411,37.58665053
"2012","2012080512","50","주간","일",1,1,0,0,0,"울산","중구","차대차","측면직각충돌","측면직각충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","자전거","자전거","1165306 ","1729975 ",129.32377203,35.55199489
"2012","2012081104","25","야간","토",1,2,1,0,0,"부산","진구","차대차","기타","기타","운전자법규위반","안전운전 의무 불이행","기타/불명","기타/불명","이륜차","소형","승용차","중형","1140366 ","1686269 ",129.04120834,35.16189339
"2012","2012081001","45","야간","금",1,1,0,0,0,"울산","북구","차대차","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","소형","승용차","중형","1167579 ","1739354 ",129.35078299,35.63613511
"2012","2012081902","20","야간","일",1,2,0,1,0,"서울","서초구","차대사람","기타","기타","운전자법규위반","신호위반","단일로","횡단보도부근","승용차","중형","보행자","보행자","954221  ","1943334 ",126.98216374,37.48811793
"2012","2012082508","50","주간","토",2,4,1,1,0,"서울","동작구","차대차","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","건설기계","건설기계","승용차","중형","952525  ","1945729 ",126.96282532,37.50961907
"2012","2012082508","30","주간","토",1,5,4,0,0,"충남","부여군","차대차","측면직각충돌","측면직각충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","승용차","경형","955405  ","1805290 ",127.00663379,36.24348619
"2012","2012082300","50","야간","목",1,1,0,0,0,"부산","동구","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","보행자","보행자","1141798 ","1684052 ",129.05654574,35.1417086
"2012","2012082200","20","야간","수",1,1,0,0,0,"경남","창원시(통합)","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","보행자","보행자","1098612 ","1692318 ",128.58356473,35.22139336
"2012","2012082807","51","주간","화",1,1,0,0,0,"인천","연수구","차대차","측면직각충돌","측면직각충돌","운전자법규위반","안전운전 의무 불이행","교차로","교차로내","건설기계","건설기계","원동기장치자전거","원동기장치자전거","929088  ","1937195 ",126.69847969,37.43120003
"2012","2012082710","14","주간","월",1,1,0,0,0,"서울","종로구","차대사람","보도통행중","보도통행중","운전자법규위반","신호위반","단일로","기타단일로","화물차","소형","보행자","보행자","955005  ","1953108 ",126.99043274,37.57625208
"2012","2012090216","30","주간","일",1,1,0,0,0,"경북","상주시","차량단독","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","농기계","농기계","00","00","1056276 ","1838991 ",128.12877066,36.5470055
"2012","2012090104","30","야간","토",1,1,0,0,0,"대구","북구","차대사람","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","보행자","보행자","1098902 ","1768385 ",128.59604997,35.90710561
"2012","2012090109","35","주간","토",2,6,2,2,0,"전북","순창군","차대사람","길가장자리구역통행중","길가장자리구역통행중","운전자법규위반","과속","단일로","기타단일로","승용차","소형","보행자","보행자","965211  ","1708577 ",127.11701604,35.37224339
"2012","2012083114","00","주간","금",1,1,0,0,0,"경남","진주시","차대사람","보도통행중","보도통행중","운전자법규위반","기타(운전자법규위반)","단일로","기타단일로","승합차","대형","보행자","보행자","1054043 ","1686646 ",128.09349423,35.1736438
"2012","2012083101","20","야간","금",1,1,0,0,0,"경기","평택시","차대사람","차도통행중","차도통행중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","보행자","보행자","965817  ","1885928 ",127.11596379,36.97116954
"2012","2012082914","00","주간","수",1,1,0,0,0,"전남","화순군","차대차","추돌","진행중 추돌","운전자법규위반","과속","교차로","교차로내","승합차","대형","이륜차","사발이","943964  ","1664180 ",126.88613882,34.97096286
"2012","2012090615","00","주간","목",1,1,0,0,0,"전남","고흥군","차량단독","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","농기계","농기계","00","00","977594  ","1625694 ",127.25247015,34.61801013
"2012","2012090517","07","주간","수",1,1,0,0,0,"경기","파주시","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","교차로","교차로부근","승합차","중형","보행자","보행자","930247  ","1970082 ",126.73504158,37.84160833
"2012","2012090505","40","야간","수",1,1,0,0,0,"충북","진천군","차대사람","길가장자리구역통행중","길가장자리구역통행중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","보행자","보행자","1000952 ","1879509 ",127.51068747,36.91392596
"2012","2012090218","00","야간","일",1,1,0,0,0,"전남","진도군","차대차","측면직각충돌","측면직각충돌","운전자법규위반","중앙선 침범","단일로","횡단보도부근","이륜차","소형","화물차","소형","879722  ","1597839 ",126.19253109,34.36700162
"2012","2012090415","30","주간","화",1,1,0,0,0,"인천","강화군","차량단독","전도전복","전도전복","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","농기계","농기계","00","00","903359  ","1978848 ",126.40241904,37.80405344
"2012","2012090415","12","주간","화",1,2,1,0,0,"전남","신안군","차대차","측면직각충돌","측면직각충돌","운전자법규위반","직진 및 우회전차의 통행방해","교차로","교차로내","승용차","대형","승용차","중형","866964  ","1655463 ",126.04418288,34.88519049
"2013","2013120518","30","야간","목",1,1,0,0,0,"충남","당진시","차대사람","횡단중","횡단중","운전자법규위반","보행자 보호의무 위반","교차로","교차로부근","승용차","중형","보행자","보행자","922220  ","1877159 ",126.62710299,36.88953596
"2013","2013120517","43","주간","목",1,1,0,0,0,"전남","광양시","차대차","측면직각충돌","측면직각충돌","운전자법규위반","교차로 통행방법 위반","교차로","교차로내","화물차","중형","이륜차","소형","1008478 ","1664894 ",127.59288407,34.97891733
"2013","2013120514","40","주간","목",1,1,0,0,0,"충북","청원군","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","농기계","농기계","00","00","999641  ","1863384 ",127.49597737,36.7685648
"2013","2013102516","30","주간","금",1,1,0,0,0,"충북","청원군","차대차","측면직각충돌","측면직각충돌","운전자법규위반","안전운전 의무 불이행","교차로","교차로내","승합차","소형","자전거","자전거","983581  ","1845479 ",127.31639957,36.60719639
"2013","2013102419","30","야간","목",1,1,0,0,0,"전북","군산시","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","교차로","교차로내","승용차","중형","보행자","보행자","927173  ","1774178 ",126.69235647,35.96162019
"2013","2013102412","50","주간","목",1,1,0,0,0,"경기","이천시","차대사람","길가장자리구역통행중","길가장자리구역통행중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","중형","보행자","보행자","999112  ","1920949 ",127.48998195,37.28747762
"2013","2013090705","30","야간","토",1,1,0,0,0,"전북","전주시","차대차","측면직각충돌","측면직각충돌","운전자법규위반","안전운전 의무 불이행","교차로","교차로부근","승용차","중형","자전거","자전거","962085  ","1763297 ",127.08003191,35.86550002
"2013","2013090702","30","야간","토",1,1,0,0,0,"전남","순천시","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","대형","보행자","보행자","1001323 ","1661291 ",127.51452842,34.94679559
"2013","2013090705","01","야간","토",1,1,0,0,0,"전남","보성군","차대사람","차도통행중","차도통행중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","중형","보행자","보행자","982567  ","1649276 ",127.30933211,34.8379669
"2013","2013091421","30","야간","토",1,1,0,0,0,"충북","청주시","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","보행자","보행자","998149  ","1849436 ",127.4792931,36.64282356
"2013","2013091520","36","야간","일",1,1,0,0,0,"전북","전주시","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","교차로","교차로내","승용차","소형","이륜차","소형","967111  ","1759878 ",127.13584263,35.83485607
"2013","2013091603","00","야간","월",1,2,0,1,0,"울산","북구","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","이륜차","중형","00","00","1172712 ","1727369 ",129.40488517,35.52724724
"2013","2013091102","45","야간","수",1,1,0,0,0,"경북","포항시","차대사람","기타","기타","운전자법규위반","안전운전 의무 불이행","교차로","교차로내","승용차","중형","보행자","보행자","1168473 ","1785999 ",129.37049951,36.05631897
"2013","2013092722","44","야간","금",1,1,0,0,0,"서울","서초구","차량단독","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","이륜차","소형","00","00","953438  ","1945413 ",126.97317543,37.50681741
"2013","2013092608","55","주간","목",1,2,0,1,0,"경북","성주군","차대차","정면충돌","정면충돌","운전자법규위반","중앙선 침범","교차로","교차로부근","승용차","중형","승용차","소형","1067362 ","1768703 ",128.24657776,35.91265413
"2013","2013093006","10","주간","월",1,1,0,0,0,"경남","남해군","차량단독","기타","기타","운전자법규위반","안전운전 의무 불이행","기타/불명","기타/불명","화물차","소형","00","00","1032184 ","1641586 ",127.85170551,34.76826198
"2013","2013093010","24","주간","월",1,1,0,0,0,"충남","홍성군","차대사람","기타","기타","운전자법규위반","안전운전 의무 불이행","교차로","교차로부근","화물차","중형","보행자","보행자","925869  ","1845238 ",126.67109639,36.60090776
"2013","2013093006","00","주간","월",1,1,0,0,0,"전북","순창군","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","소형","00","00","964394  ","1718321 ",127.10759633,35.46007239
"2013","2013092805","30","야간","토",1,1,0,0,0,"전북","군산시","차대사람","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","보행자","보행자","909501  ","1761649 ",126.4978254,35.84719613
"2013","2013102022","15","야간","일",1,1,0,0,0,"경기","안성시","차량단독","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","이륜차","중형","00","00","978127  ","1901910 ",127.25379683,37.11560255
"2013","2013101914","11","주간","토",1,1,0,0,0,"경기","용인시","차량단독","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","이륜차","중형","00","00","971321  ","1915030 ",127.17668572,37.23368266
"2013","2013101822","57","야간","금",1,1,0,0,0,"대전","중구","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","횡단보도상","승용차","경형","보행자","보행자","990365  ","1814347 ",127.3926519,36.32644238
"2013","2013102013","45","주간","일",1,1,0,0,0,"충북","옥천군","차량단독","전도전복","전도전복","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","이륜차","소형","00","00","1005327 ","1810830 ",127.55932664,36.29476844
"2013","2013091612","00","주간","월",1,1,0,0,0,"경기","성남시","차대차","기타","기타","운전자법규위반","안전운전 의무 불이행","교차로","교차로부근","화물차","대형","이륜차","중형","968282  ","1940453 ",127.14063769,37.46331271
"2013","2013092210","50","주간","일",1,2,0,1,0,"경기","안산시","차대차","추돌","진행중 추돌","운전자법규위반","신호위반","교차로","교차로내","이륜차","중형","승용차","중형","931677  ","1923921 ",126.72896626,37.31175569
"2013","2013092106","32","주간","토",1,1,0,0,0,"경북","경산시","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","횡단보도상","승용차","대형","보행자","보행자","1119776 ","1769587 ",128.82750956,35.91560605
"2013","2013092314","58","주간","월",1,7,5,1,0,"제주","제주시","차대차","측면직각충돌","측면직각충돌","운전자법규위반","중앙선 침범","단일로","기타단일로","승용차","소형","승용차","소형","902372  ","1500785 ",126.44903118,33.4944677
"2013","2013060421","20","야간","화",1,4,3,0,0,"경남","양산시","차대차","측면직각충돌","측면직각충돌","운전자법규위반","안전운전 의무 불이행","교차로","교차로내","승용차","중형","승용차","중형","1150959 ","1712678 ",129.16233535,35.39838851
"2013","2013070312","20","주간","수",1,1,0,0,0,"경북","고령군","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","소형","00","00","1074666 ","1746258 ",128.32542448,35.70977542
"2013","2013071401","54","야간","일",1,1,0,0,0,"전북","김제시","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","대형","보행자","보행자","947071  ","1756987 ",126.91389692,35.80787532
"2013","2013052908","45","주간","수",1,1,0,0,0,"서울","강남구","차대차","추돌","진행중 추돌","운전자법규위반","교차로 통행방법 위반","교차로","교차로부근","승용차","중형","이륜차","중형","960294  ","1941464 ",127.05095822,37.47154396
"2013","2013062207","30","주간","토",1,1,0,0,0,"전북","김제시","차대사람","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","소형","보행자","보행자","945707  ","1754899 ",126.89919843,35.78901503
"2012","2012092714","50","주간","목",1,1,0,0,0,"서울","마포구","차대차","추돌","주정차중 추돌","운전자법규위반","신호위반","단일로","교량위","건설기계","건설기계","화물차","중형","943402  ","1952155 ",126.85910943,37.56702237
"2012","2012081721","35","야간","금",1,6,3,2,0,"전북","군산시","차대차","추돌","진행중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","소형","화물차","소형","934714  ","1771869 ",126.77616892,35.94133753
"2012","2012022719","10","야간","월",1,3,2,0,0,"전북","익산시","차대차","측면직각충돌","측면직각충돌","운전자법규위반","중앙선 침범","단일로","기타단일로","농기계","농기계","승용차","소형","961115  ","1777862 ",127.06857507,35.996777
"2012","2012061403","05","야간","목",1,3,2,0,0,"서울","광진구","차대사람","횡단중","횡단중","운전자법규위반","과속","교차로","교차로내","승용차","중형","보행자","보행자","962801  ","1952140 ",127.07876898,37.56787528
"2013","2013070811","33","주간","월",1,5,3,1,0,"경기","가평군","차량단독","도로이탈","도로이탈 추락","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","00","00","1002898 ","1964968 ",127.53286741,37.68424701
"2013","2013072004","45","야간","토",1,2,0,0,1,"서울","서초구","차대사람","보도통행중","보도통행중","운전자법규위반","과속","단일로","기타단일로","이륜차","소형","보행자","보행자","957645  ","1943096 ",127.02090726,37.48613616
"2013","2013072921","50","야간","월",1,1,0,0,0,"경북","구미시","차대사람","기타","기타","운전자법규위반","보행자 보호의무 위반","단일로","횡단보도상","승용차","중형","보행자","보행자","1076353 ","1791794 ",128.34844476,36.12015703
"2013","2013083007","00","주간","금",1,1,0,0,0,"부산","수영구","차대차","추돌","주정차중 추돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","대형","화물차","대형","1145753 ","1685472 ",129.10019633,35.15394267
"2013","2013082919","20","야간","목",1,1,0,0,0,"충북","옥천군","차대사람","차도통행중","차도통행중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","소형","보행자","보행자","1011612 ","1800512 ",127.6291692,36.20169081
"2013","2013061611","50","주간","일",1,2,1,0,0,"경남","김해시","차대차","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승합차","소형","승용차","경형","1125253 ","1695567 ",128.87672802,35.24770774
"2013","2013071921","03","야간","금",1,1,0,0,0,"대구","북구","차대차","측면직각충돌","측면직각충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","이륜차","중형","이륜차","중형","1099095 ","1771235 ",128.59854373,35.93277712
"2013","2013071412","35","주간","일",2,2,0,0,0,"경기","화성시","차량단독","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","00","00","963549  ","1907153 ",127.08945417,37.1624086
"2014","2014102712","11","주간","월",1,1,0,0,0,"광주","북구","차대사람","보도통행중","보도통행중","운전자법규위반","기타(운전자법규위반)","단일로","기타단일로","화물차","소형","보행자","보행자","942818  ","1689329 ",126.87184928,35.1976616
"2014","2014110123","10","야간","토",1,2,1,0,0,"광주","북구","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","소형","00","00","950050  ","1685295 ",126.95153453,35.16167402
"2013","2013012305","00","야간","수",1,13,5,7,0,"경남","통영시","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승합차","중형","00","00","1083799 ","1643713 ",128.41592002,34.78450476
"2013","2013010421","25","야간","금",1,1,0,0,0,"경북","성주군","차대사람","차도통행중","차도통행중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승합차","소형","보행자","보행자","1051689 ","1769255 ",128.07291767,35.91858512
"2013","2013010320","25","야간","목",1,1,0,0,0,"경기","군포시","차대차","측면직각충돌","측면직각충돌","운전자법규위반","기타(운전자법규위반)","교차로","교차로부근","특수차","중형","화물차","대형","949905  ","1925822 ",126.93038411,37.33011178
"2013","2013043010","55","주간","화",1,2,0,1,0,"강원","삼척시","차량단독","도로이탈","도로이탈 추락","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","소형","00","00","1162648 ","1909111 ",129.33191697,37.16660676
"2013","2013043022","43","야간","화",1,1,0,0,0,"서울","마포구","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","보행자","보행자","946991  ","1952025 ",126.89975696,37.56606429
"2013","2013051100","10","야간","토",1,2,0,1,0,"전남","해남군","차량단독","공작물충돌","공작물충돌","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","경형","00","00","890614  ","1639520 ",126.32774992,34.67085366
"2013","2013051710","00","주간","금",1,1,0,0,0,"충남","당진시","차량단독","전도전복","전도전복","운전자법규위반","안전운전 의무 불이행","교차로","교차로내","이륜차","소형","00","00","934243  ","1882865 ",126.76152596,36.9418833
"2013","2013031820","25","야간","월",1,1,0,0,0,"경기","양평군","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","대형","보행자","보행자","999039  ","1944211 ",127.48993508,37.49735585
"2013","2013041110","20","주간","목",1,2,1,0,0,"전남","무안군","차대차","측면직각충돌","측면직각충돌","운전자법규위반","신호위반","교차로","교차로내","화물차","소형","승용차","소형","904897  ","1646141 ",126.46026982,34.80540397
"2013","2013040716","25","주간","일",1,1,0,0,0,"전북","김제시","차량단독","도로이탈","도로이탈 기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","특수차","소형","00","00","940628  ","1763264 ",126.84237596,35.86413667
"2013","2013072403","20","야간","수",1,1,0,0,0,"경기","평택시","차대차","기타","기타","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","화물차","대형","화물차","대형","964304  ","1889260 ",127.09668044,37.00136303
"2013","2013080421","30","야간","일",2,3,1,0,0,"전남","광양시","차대차","측면직각충돌","측면직각충돌","운전자법규위반","중앙선 침범","단일로","기타단일로","승용차","대형","화물차","소형","1008860 ","1665719 ",127.597078,34.98635345
"2013","2013081020","55","야간","토",1,5,2,2,0,"강원","원주시","차대차","측면직각충돌","측면직각충돌","운전자법규위반","신호위반","교차로","교차로내","승용차","경형","승합차","대형","1040985 ","1935725 ",127.96299532,37.41968673
"2013","2013092315","55","주간","월",1,1,0,0,0,"울산","중구","차대사람","횡단중","횡단중","운전자법규위반","보행자 보호의무 위반","단일로","횡단보도상","건설기계","건설기계","보행자","보행자","1166372 ","1731351 ",129.33581034,35.56421693
"2013","2013100222","30","야간","수",1,1,0,0,0,"충남","홍성군","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","경형","보행자","보행자","922213  ","1837966 ",126.63101232,36.53625667
"2013","2013100209","11","주간","수",1,1,0,0,0,"충남","태안군","차대사람","횡단중","횡단중","운전자법규위반","보행자 보호의무 위반","단일로","기타단일로","화물차","중형","보행자","보행자","892094  ","1862555 ",126.29114094,36.75495047
"2013","2013101702","10","야간","목",1,1,0,0,0,"서울","중구","차대사람","횡단중","횡단중","운전자법규위반","안전운전 의무 불이행","단일로","기타단일로","승용차","중형","보행자","보행자","956383  ","1951225 ",127.00615008,37.5593465
