발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2015,2015013116,50,주간,토,1,3,1,1,0,충북,음성군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,1017359,1902096,127.6953981,37.11737381
2015,2015042402,30,야간,금,1,1,0,0,0,대전,서구,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,화물차,대형,983094,1811685,127.3117003,36.30234312
2015,2015050308,25,주간,일,1,14,4,9,0,경남,김해시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,승합차,대형,1120166,1688850,128.8198466,35.18777901
2015,2015051004,24,야간,일,1,1,0,0,0,경기,시흥시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,0,0,943009,1931384,126.8562672,37.37978629
2015,2015032811,5,주간,토,1,1,0,0,0,경기,안성시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,대형,보행자,보행자,976390,1887290,127.2347044,36.9837719
2015,2015062320,40,야간,화,1,6,3,1,1,충남,금산군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,승합차,중형,1006103,1782356,127.5677476,36.03805117
2015,2015101821,0,야간,일,1,1,0,0,0,경남,김해시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승합차,대형,보행자,보행자,1110539,1698734,128.7154588,35.27798998
2015,2015102912,10,주간,목,1,6,2,3,0,서울,서초구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,중형,승합차,대형,960495,1938980,127.0664371,37.43372001
2015,2015091614,25,주간,수,1,2,1,0,0,울산,울주군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,1146657,1728804,129.1178891,35.54437694
2015,2015082505,0,야간,화,1,2,1,0,0,서울,서초구,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,승용차,대형,960133,1939490,127.0452823,37.45790083
2015,2015010121,0,야간,목,1,1,0,0,0,광주,동구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,소형,보행자,보행자,948213,1684783,126.9313967,35.15696445
2015,2015010217,40,주간,금,1,7,0,6,0,경기,평택시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,화물차,소형,948003,1882268,126.9160884,36.93736222
2015,2015010420,52,야간,일,1,1,0,0,0,인천,계양구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,보행자,보행자,931313,1948424,126.7225789,37.53257332
2015,2015010307,25,주간,토,1,1,0,0,0,대구,북구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,자전거,자전거,1097113,1766213,128.5759621,35.88770543
2015,2015010909,1,주간,금,1,1,0,0,0,전남,무안군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,승합차,대형,905854,1665383,126.4685647,34.97898146
2015,2015010607,5,주간,화,1,1,0,0,0,경기,안산시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,자전거,자전거,938787,1926852,126.808956,37.33866917
2015,2015010520,20,야간,월,1,1,0,0,0,서울,구로구,차대사람,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,보행자,보행자,942107,1944339,126.8450626,37.49649604
2015,2015010523,5,야간,월,1,1,0,0,0,충남,서산시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,905142,1864207,126.4370864,36.77123554
2015,2015010709,20,주간,수,1,1,0,0,0,전북,익산시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,보행자,보행자,948459,1768957,126.9284055,35.91614901
2015,2015010518,20,야간,월,1,1,0,0,0,대구,달성군,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,건설기계,건설기계,보행자,보행자,1089733,1757025,128.4931736,35.80558193
2015,2015010711,25,주간,수,1,1,0,0,0,강원,원주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,0,0,1048464,1912401,128.0461833,37.20916675
2015,2015011109,0,주간,일,2,5,0,3,0,충남,당진시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승합차,소형,승용차,경형,929472,1867438,126.7093849,36.80248276
2015,2015011604,22,야간,금,1,2,1,0,0,경기,안산시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,이륜차,소형,942621,1923534,126.8524927,37.30900774
2015,2015011518,0,야간,목,1,2,0,1,0,경기,의정부시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,959477,1974072,127.0399114,37.76541075
2015,2015012107,2,주간,수,1,1,0,0,0,울산,울주군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1151086,1741328,129.1690733,35.65658683
2015,2015012011,13,주간,화,1,1,0,0,0,경북,영천시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,자전거,자전거,1128410,1774938,128.9240419,35.96273993
2015,2015011919,30,야간,월,1,1,0,0,0,전남,무안군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,892668,1663685,126.3243469,34.96236008
2015,2015011905,0,야간,월,1,1,0,0,0,경기,화성시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,화물차,중형,947600,1917255,126.9091192,37.25270592
2015,2015011707,5,주간,토,1,1,0,0,0,대전,서구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,987431,1817952,127.3599047,36.35890907
2015,2015011803,40,야간,일,1,2,1,0,0,서울,용산구,차량단독,기타,기타,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,0,0,954680,1948534,126.9871749,37.53474077
2015,2015013008,40,주간,금,1,1,0,0,0,경기,남양주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,973930,1971788,127.2040868,37.74535111
2015,2015012911,27,주간,목,1,2,0,1,0,서울,동대문구,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,승용차,소형,960895,1952490,127.0571679,37.57095095
2015,2015012619,20,야간,월,1,1,0,0,0,경남,창원시(통합),차대사람,보도통행중,보도통행중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,승합차,경형,보행자,보행자,1119076,1679546,128.806536,35.10403452
2015,2015020609,6,주간,금,1,2,0,1,0,전남,광양시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,대형,승용차,소형,1019816,1668103,127.7171779,35.00769557
2015,2015020618,22,야간,금,1,1,0,0,0,경기,용인시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,0,0,975599,1913642,127.2249589,37.2212931
2015,2015032012,50,주간,금,1,1,0,0,0,전남,장성군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,0,0,932875,1706183,126.7612533,35.34900625
2015,2015012820,57,야간,수,1,1,0,0,0,경기,화성시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,보행자,보행자,940497,1898028,126.8305583,37.07897545
2015,2015031613,25,주간,월,1,1,0,0,0,경기,평택시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,승용차,소형,955205,1891799,126.9963958,37.02364577
2015,2015020907,40,주간,월,1,1,0,0,0,전북,완주군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,957425,1757705,127.0287149,35.81489171
2015,2015050718,53,야간,목,1,4,2,0,1,경북,성주군,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,특수차,대형,승용차,대형,1074654,1760512,128.3266208,35.83828105
2015,2015033013,40,주간,월,1,1,0,0,0,전남,순천시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,997795,1667665,127.4758349,35.00393781
2015,2015050904,20,야간,토,1,3,1,1,0,전남,순천시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,0,0,997591,1654874,127.4736362,34.88859424
2015,2015080716,15,주간,금,1,1,0,0,0,충북,충주시,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,1018050,1893851,127.7029779,37.04303824
2015,2015080618,30,야간,목,1,1,0,0,0,서울,성동구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,지하도로내,지하도로내,이륜차,중형,0,0,959932,1952508,127.046262,37.57107178
2015,2015080918,30,야간,일,1,1,0,0,0,경북,영천시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,자전거,자전거,1127465,1790809,128.9161239,36.1059113
2015,2015081009,15,주간,월,1,1,0,0,0,부산,사하구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,부당한 회전,교차로,교차로내,승용차,중형,원동기장치자전거,원동기장치자전거,1132975,1678863,128.9588884,35.09613851
2015,2015081415,35,주간,금,1,1,0,0,0,전남,장성군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,농기계,농기계,938596,1693119,126.8251902,35.23158467
2015,2015081203,10,야간,수,1,1,0,0,0,전북,김제시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,0,0,939806,1764449,126.8331823,35.87476989
2015,2015081115,50,주간,화,1,1,0,0,0,강원,삼척시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,건설기계,건설기계,보행자,보행자,1148601,1938149,129.1795784,37.43058209
2015,2015081817,50,주간,화,1,1,0,0,0,충남,태안군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,서행 및 일시정지위반,교차로,교차로내,화물차,소형,원동기장치자전거,원동기장치자전거,900702,1825786,126.3923051,36.42447899
2015,2015070721,5,야간,화,1,1,0,0,0,경기,김포시,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로부근,화물차,소형,보행자,보행자,930495,1958960,126.7123215,37.62746973
2015,2015071205,8,야간,일,1,1,0,0,0,서울,성동구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,958573,1951701,127.0309185,37.56373793
2015,2015071308,40,주간,월,1,1,0,0,0,서울,서초구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,이륜차,중형,화물차,중형,954755,1943672,126.9881832,37.49119076
2015,2015071617,55,주간,목,1,1,0,0,0,경기,안양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,보행자,보행자,948233,1933139,126.9151483,37.39591121
2015,2015072022,7,야간,월,1,1,0,0,0,전남,여수시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,1020530,1638249,127.7242708,34.73847106
2015,2015072010,4,주간,월,1,1,0,0,0,경북,성주군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,0,0,1071861,1762212,128.2958506,35.8538158
2015,2015072500,4,야간,토,1,1,0,0,0,대구,북구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,횡단보도상,승용차,중형,보행자,보행자,1099745,1766533,128.6051586,35.89032529
2015,2015072400,25,야간,금,1,1,0,0,0,서울,용산구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,956429,1948179,127.0068518,37.53189428
2015,2015072323,10,야간,목,1,1,0,0,0,경기,오산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,보행자,보행자,961911,1903509,127.0711914,37.1294964
2015,2015072614,25,주간,일,1,1,0,0,0,전북,임실군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,0,0,978843,1734047,127.2664225,35.60227963
2015,2015072810,10,주간,화,1,1,0,0,0,대구,달서구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,1094270,1758154,128.5435155,35.81533426
2015,2015072517,40,주간,토,1,1,0,0,0,경북,칠곡군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,1086817,1774795,128.4628405,35.96603794
2015,2015072502,42,야간,토,1,1,0,0,0,부산,진구,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,중형,보행자,보행자,1142243,1686214,129.0618014,35.16113372
2015,2015072520,48,야간,토,1,1,0,0,0,강원,철원군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,991820,2016428,127.4066429,38.14802495
2015,2015072814,35,주간,화,1,1,0,0,0,부산,수영구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,1146192,1686519,129.1051998,35.16331623
2015,2015072809,50,주간,화,1,1,0,0,0,전남,영광군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,이륜차,소형,승용차,중형,897796,1698174,126.3762441,35.27382747
2015,2015080405,50,야간,화,1,1,0,0,0,강원,속초시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,0,0,1094424,2021491,128.5782311,38.1887421
2015,2015080416,25,주간,화,1,4,3,0,0,광주,북구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,승용차,중형,942582,1691830,126.8690825,35.2201986
2015,2015080120,15,야간,토,1,1,0,0,0,전북,완주군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,농기계,농기계,966168,1769650,127.1249866,35.92292768
2015,2015080718,49,야간,금,1,2,1,0,0,경남,양산시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,원동기장치자전거,원동기장치자전거,0,0,1150972,1712683,129.1624794,35.39843161
2015,2015080622,40,야간,목,1,2,1,0,0,부산,사상구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,원동기장치자전거,원동기장치자전거,1135109,1689733,128.984072,35.19383888
2015,2015080612,21,주간,목,1,2,1,0,0,경남,합천군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,화물차,중형,1055967,1710619,128.1162578,35.38969099
2015,2015080609,40,주간,목,1,1,0,0,0,경기,안성시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,승용차,경형,977632,1897500,127.2483566,37.07583824
2015,2015081020,15,야간,월,1,1,0,0,0,전북,정읍시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,945378,1743418,126.8963397,35.68548596
2015,2015081323,40,야간,목,1,3,0,2,0,강원,원주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승용차,중형,보행자,보행자,1039261,1926174,127.9431969,37.33374588
2015,2015081207,1,주간,수,1,1,0,0,0,전남,광양시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,1019009,1660794,127.7081666,34.94180275
2015,2015081716,50,주간,월,1,1,0,0,0,제주,서귀포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,921118,1476408,126.6529458,33.27616299
2015,2015081717,8,주간,월,1,1,0,0,0,경북,영천시,차대사람,보도통행중,보도통행중,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,화물차,소형,보행자,보행자,1129284,1774893,128.9337244,35.96221895
2015,2015070810,35,주간,수,1,1,0,0,0,경북,김천시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,소형,화물차,대형,1055474,1796273,128.1167649,36.16195465
2015,2015070809,25,주간,수,1,1,0,0,0,울산,울주군,차대차,기타,기타,운전자법규위반,안전거리 미확보,단일로,기타단일로,화물차,중형,화물차,소형,1166858,1716151,129.3380468,35.42715214
2015,2015070712,20,주간,화,1,2,1,0,0,대전,중구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,이륜차,소형,992156,1815761,127.412592,36.33920645
2015,2015070711,30,주간,화,1,1,0,0,0,부산,동래구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,화물차,소형,1142691,1692109,129.0677392,35.21420644
2015,2015071622,15,야간,목,1,1,0,0,0,경기,포천시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,원동기장치자전거,원동기장치자전거,972565,1990184,127.1878957,37.91111489
2015,2015072316,1,주간,목,1,1,0,0,0,경북,문경시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1058433,1861627,128.1545941,36.75092538
2015,2015102110,50,주간,수,1,1,0,0,0,강원,원주시,차대차,추돌,진행중 추돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,이륜차,소형,승용차,중형,1038722,1926746,127.9371425,37.33892432
2015,2015102313,25,주간,금,1,1,0,0,0,충남,당진시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,이륜차,중형,932730,1876592,126.7450932,36.88523302
2015,2015101623,10,야간,금,1,1,0,0,0,충남,천안시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,승합차,대형,968955,1871269,127.151638,36.83916807
2015,2015101618,35,야간,금,1,3,2,0,0,경북,영천시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승합차,대형,보행자,보행자,1129464,1775711,128.9358535,35.96956785
2015,2015101618,25,야간,금,1,5,4,0,0,경기,가평군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,고가도로위,고가도로위,승용차,중형,승용차,중형,999626,1958223,127.4957618,37.62345592
2015,2015101619,30,야간,금,1,1,0,0,0,대구,서구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1095633,1765681,128.5595031,35.88305544
2015,2015102300,10,야간,금,1,1,0,0,0,경남,창녕군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,1079118,1728998,128.3729423,35.55382124
2015,2015102201,10,야간,목,1,1,0,0,0,서울,강남구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,중형,957983,1945067,127.0213061,37.51066465
2015,2015112011,15,주간,금,1,1,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,964079,1953551,127.0931712,37.58064383
2015,2015112202,20,야간,일,1,2,1,0,0,강원,원주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,소형,0,0,1039767,1931124,127.9491745,37.37834171
2015,2015112004,10,야간,금,1,1,0,0,0,대전,중구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도부근,승합차,경형,0,0,991972,1812504,127.4105752,36.30984164
2015,2015101212,10,주간,월,1,1,0,0,0,경기,화성시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,중형,보행자,보행자,951179,1913655,126.9497114,37.22045129
2015,2015100905,42,야간,금,1,1,0,0,0,인천,남동구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,자전거,자전거,승합차,대형,930167,1942248,126.7101958,37.47682417
2015,2015101002,42,야간,토,1,1,0,0,0,서울,서초구,차대사람,차도통행중,차도통행중,운전자법규위반,과속,단일로,기타단일로,승용차,중형,보행자,보행자,958071,1942901,127.0257369,37.48439799
2015,2015101105,45,야간,일,1,1,0,0,0,경북,경주시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,자전거,자전거,1153251,1761386,129.1968144,35.83702312
2015,2015091903,45,야간,토,1,3,0,2,0,경기,파주시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,화물차,대형,934764,1968834,126.7598135,37.71677367
2015,2015091905,5,야간,토,1,1,0,0,0,경북,안동시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,자전거,자전거,화물차,소형,1109252,1841295,128.7209051,36.56318228
2015,2015092402,33,야간,목,2,2,0,0,0,울산,울주군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,경형,승용차,소형,1161916,1715305,129.2834633,35.42034388
2015,2015092112,50,주간,월,2,2,0,0,0,부산,남구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,교량위,승용차,중형,특수차,대형,1143520,1681193,129.0749458,35.1156938
2015,2015102505,10,야간,일,1,1,0,0,0,경남,진주시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,중형,보행자,보행자,1053012,1699057,128.0829724,35.28560416
2015,2015102507,50,주간,일,1,4,2,1,0,강원,원주시,차대사람,보도통행중,보도통행중,운전자법규위반,안전거리 미확보,단일로,기타단일로,화물차,중형,보행자,보행자,1048703,1937966,128.0505553,37.43958492
2015,2015102716,29,주간,화,1,1,0,0,0,충남,보령시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,919286,1817760,126.6004226,36.35387392
2015,2015102817,30,주간,수,1,6,0,5,0,경기,포천시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,중형,화물차,중형,984342,2006158,127.3215233,38.05536569
2015,2015110111,10,주간,일,1,2,0,0,1,강원,원주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,이륜차,소형,보행자,보행자,1039893,1931583,127.9506224,37.38247353
2015,2015110217,36,주간,월,1,4,1,2,0,전남,영광군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,승용차,소형,896827,1697258,126.3657067,35.26547006
2015,2015103008,0,주간,금,1,1,0,0,0,경남,하동군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,0,0,1027657,1684901,127.803673,35.15898217
2015,2015103015,20,주간,금,1,1,0,0,0,경기,이천시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전거리 미확보,교차로,교차로내,승용차,중형,승용차,경형,1008219,1901669,127.592511,37.11364965
2015,2015110703,45,야간,토,1,1,0,0,0,대구,동구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,대형,보행자,보행자,1101701,1765963,128.6267542,35.88498574
2015,2015111017,10,주간,화,1,1,0,0,0,전남,보성군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,중형,자전거,자전거,985383,1652051,127.3400827,34.86303519
2015,2015110801,22,야간,일,1,1,0,0,0,경기,양주시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,중형,보행자,보행자,962869,1977405,127.0782517,37.79559512
2015,2015102107,20,주간,수,1,1,0,0,0,경북,경주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,농기계,농기계,1156841,1751284,129.2345671,35.74541506
2015,2015101910,51,주간,월,1,2,1,0,0,경남,의령군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,화물차,소형,1069301,1719971,128.2638651,35.47317049
2015,2015101711,30,주간,토,1,1,0,0,0,서울,강동구,차대차,기타,기타,운전자법규위반,신호위반,단일로,기타단일로,불명,불명,승용차,소형,966345,1949124,127.1190378,37.54082728
2015,2015101718,10,야간,토,1,1,0,0,0,충북,증평군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,자전거,자전거,1006597,1864965,127.5739338,36.78279424
2015,2015101623,15,야간,금,1,1,0,0,0,강원,춘천시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,승용차,중형,보행자,보행자,1020215,1986497,127.729866,37.87807315
2015,2015101712,5,주간,토,3,4,1,0,0,경남,사천시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,교량위,화물차,소형,화물차,소형,1050113,1659237,128.0486819,34.92670196
2015,2015101719,15,야간,토,1,1,0,0,0,전남,여수시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1020852,1638553,127.7277958,34.74120593
2015,2015101707,26,주간,토,1,1,0,0,0,충남,서천군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,925845,1785881,126.6765337,36.0670226
2015,2015102111,30,주간,수,1,1,0,0,0,경남,김해시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,소형,화물차,대형,1118614,1687306,128.802582,35.17404466
2015,2015112017,30,주간,금,1,1,0,0,0,서울,강서구,차대사람,보도통행중,보도통행중,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,승용차,중형,보행자,보행자,942677,1952201,126.8508967,37.56739212
